"video_id","feature_names"
"youtubeCkqVasTClTY","Lighting, Glitter, Light, People, Human, Person, Fire, Flame, Leisure Activities, Stage, Music"
"youtubeD7P0dP6w3YE","Human, People, Person, Cockpit, Transportation, Nature, Submarine, Vehicle, Sky, Cloud, Cumulus, Weapon, Airplane, Watercraft, Ship, Dinghy, Boat, Battleship, Vessel, Military"
"youtubeDDZwyT7iuUY","Animal, Cat, Pet, Siamese, Water, Mammal, Television, TV, Electronics, Screen, Monitor, Bathroom, Jar, Plant, Flora, Interior Design, Indoors, Pottery, Potted Plant, Vase"
"youtubeDPd0OHrmCBc","Airplane, Transportation, Aircraft, Person, People, Human, Logo, Trademark, TEXT_TOP_CENTER, TEXT_BOTTOM_CENTER, TEXT_TOP_RIGHT, TEXT_BOTTOM_RIGHT, Jet, Overcoat, Clothing, Coat, Suit, Airliner, Smoke, Bench"
"youtubeDe0D7otNxME","Scale, Safe"
"youtubeEwTZ2xpQwpA","Person, Human, People, Playing Piano or Keyboard, Piano, Leisure Activities, Musical Instrument, Music, Text, TEXT_MIDDLE_CENTER, TEXT_MIDDLE_RIGHT, TEXT_MIDDLE_LEFT, TEXT_BOTTOM_LEFT, Trademark, Logo, Key, Flyer, Paper, Brochure, Poster"
"youtubeF-Hy5UzcjFo","Person, Human, People, Moon, Night, Space, Outer Space, Outdoors, Astronomy, Universe, Transportation, Hardware, Computer Hardware, Vehicle, Soldier, Military, Army, Military Uniform, Tank, Electronics"
"youtubeF9rmAgHK-4s","Nature, Transportation, Outdoors, Person, Human, Mountain, Airplane, Soldier, Military, Military Uniform, Valley, People, Eruption, Smoke, Flying, Sky, Bomber, Warplane, Tank, Vehicle"
"youtubeGKFHZuCvvS4","Simon Doull, Human, People, Person, Kurt Fuller, Head, People Laughing, Shah Jahan, Building, Clinic, Hospital, Bed, Operating Theatre, Skin, Furniture, Mannequin, Torso, Jar, Plant, Flora"
"youtubeGRrxSEFh-9w","Human, People, Person, Face, Car, Automobile, Transportation, Portrait, Sports Car, Coupe, Vehicle, Sedan, Convertible, Mustang, Suv, Parking Lot, Parking, Tarmac, Asphalt, Beard"
"youtubeIOLzpBzUXZs","Suv, Automobile, Car, Transportation, Vehicle, Engine, Machine, Motor"
"youtubeIRoRKmELj-c","Person, People, Human, TEXT_BOTTOM_RIGHT, TEXT_BOTTOM_CENTER, Dessert, Cake, Food, Furniture, Couch, Bottle"
"youtubeJ0f3t9Z850M","People, Human, Person, Stage, Armor, TEXT_MIDDLE_CENTER, TEXT_MIDDLE_LEFT, TEXT_TOP_LEFT, Space, Universe, Outer Space, Astronomy, Word, Robot, Bubble, Text, Nebula, Trademark, Logo, Lighting"
"youtubeJ1VgF9ysbM8","Paper, Poster, Brochure, Flyer, TEXT_MIDDLE_CENTER, TEXT_BOTTOM_CENTER"
"youtubeJ6Eu3R1OnCA","Airplane, Transportation, Aircraft, Warplane, Flight, Bomber, Helicopter, Human, Person, Biplane, People, Flying, Takeoff, Jet, Nature, Duster, Storm, Outdoors, Soil, Sand"
"youtubeJBCX-UE8vWQ","Nature, Building, Flood, Landslide, Arena, Architecture, Flora, Plant, Road, Jar, Sports, Sport, Urban, Rink, Ice Skating, Skating, Intersection, TEXT_BOTTOM_RIGHT, Pottery, Potted Plant"
"youtubeKHrSXLuEx3U","People, Human, Person, Fire, Flame, Food, Bbq, Soil, Mud"
"youtubeKbm0SFE4ExE","Human, Person, People, Keri Russell, People Kissing, Face, Portrait, Road, Building, Urban, Matthew Rhys, Smoke, Female, Car, Automobile, Transportation, Street, City, Alley, Alleyway"
"youtubeKhMzoGcZ9Wo","Computer, Electronics, Pc, Laptop, Keyboard, Box, Human, Person, People"
"youtubeKlhG_OIOACU","TEXT_MIDDLE_LEFT, Money, Leisure Activities, People, Person, Human"
"youtubeL9_zqpcqZlE","People, Person, Human, Book, Overcoat, Clothing, Coat, Suit, Speech, Audience, Crowd, Electrical Device, Appliance, Drummer, Dryer, Hair Drier, Percussion, Urban, Building, Architecture"
"youtubeLAklWggJGd8","Trademark, Logo, TEXT_TOP_CENTER, TEXT_MIDDLE_LEFT, TEXT_MIDDLE_CENTER, Text, TEXT_BOTTOM_LEFT, TEXT_MIDDLE_RIGHT, Flyer, Brochure, Poster, Paper, White Board, Webpage, File, Word, TEXT_TOP_RIGHT, TEXT_BOTTOM_CENTER, TEXT_TOP_LEFT, TEXT_BOTTOM_RIGHT"
"youtubeLriEvqxpn30","Trademark, Logo, Human, Person, TEXT_MIDDLE_LEFT, Speech, Audience, Crowd, Plan, Diagram, Nature, Fog, TEXT_MIDDLE_RIGHT, TEXT_MIDDLE_CENTER, Weather"
"youtubeLymuZ8abvmc","Human, People, Person, Speech, Crowd, Audience, Michael Che, Al Franken, Poster, Donald Trump, Collage, Jensen Ackles, Clothing, Coat, Overcoat, Roger Goodell, Leeann Tweeden, Paul Ryan, Haircut, Hair"
"youtubeM1PHrqR2mbE","People, Human, Person, Parking Lot, Parking, Car, Automobile, Transportation, Road, Furniture, Chair, Plant, Flora, Blonde, Shipping Container, Freeway, Vehicle, Girl, Female, Animal"
"youtubeMJc4jFg-Qrs","Human, Person, Fireman, People, Eruption, Demolition, Nature"
"youtubeNP9HAYTK1cU","Human, People, Person, Coat, Overcoat, Clothing, Suit, Tuxedo, Freddie Boath, Paul Watkins, Choi Won-hong, Jo Jung-chi, Crowd, Audience, Altar, Building, Architecture, Graduation, Alan Carr, Marisa Allasio"
"youtubeNTMw-RTMHas","Human, Person, People, Overcoat, Clothing, Coat, Suit, Chaudhry Shujaat Hussain, John Yorke, Head, Face, Portrait, Jodie Foster"
"youtubeNrmMk1Myrxc","Human, Person, People, Manoj Tiwari, Shraddha Arya, Shop, Electrical Device, Rachel Levin, Phone, Electronics, Shopping, Sumona Chakravarti, Bakery, Oven, Appliance, Bus, Mark Craig, Text, Paul Shaffer, Tin"
"youtubeNvqB5kqhQEw","Human, People, Person, Airplane, Transportation, Aircraft, TEXT_MIDDLE_CENTER, Military Uniform, Military, Soldier, Luggage, Suitcase, Robot, Studio, Warplane, Word, Bomber, Electrical Device, Poster, Brochure"
"youtubeOVlnER8SxfQ","People, Human, Person, Astronomy, Outer Space, Space, Universe, Laurence Fishburne, Joely Richardson, Lighting, White Board, Krystian Martinek, Night, Tunnel, Jason Isaacs, William Regal, Face, Portrait, Chocolate, Sam Neill"
"youtubeOzPogwhhV4I","Logo, Trademark, Word, Electronics, Hardware, Astronomy, TEXT_MIDDLE_CENTER, Paper, White Board, Poster, Brochure, Flyer, Text, Webpage, File, Business Card, Screen, Blackboard, Person, Human"
"youtubeP7j4UONqcro","Person, Human, People, Space, Outer Space, Astronomy, Universe, Flame, Fire, Poster, Military, Outdoors, Navy, Sky, Electrical Device, Brochure, Paper, Flyer, Light, Laser"
"youtubePXEuRW2cOqE","Human, People, Person, Poster, Collage, Tunnel, Sharon Stone, David Gray, Flyer, Brochure, Paper, Urban, Theo Tams, Night, Lighting, Building, Car, Automobile, Transportation, Astronaut"
"youtubePeKD-zzzL_w","Human, People, Person, Shirt, TEXT_TOP_LEFT, TEXT_TOP_CENTER, Logo, Trademark, Clothing, TEXT_TOP_RIGHT, TEXT_MIDDLE_CENTER, Poster, Paper, TEXT_BOTTOM_CENTER, Flyer, Brochure, Collage, Text, TEXT_BOTTOM_RIGHT, TEXT_BOTTOM_LEFT"
"youtubePq02p3z3X2k","Human, People, Person, Logo, Trademark, Waterfront, Transportation, Automobile, Car, Clothing, Coat, Overcoat, TEXT_MIDDLE_CENTER, Suit, Urban, Building, Electronics, Vehicle, Computer Hardware, Hardware"
"youtubePuAlDTC_gIQ","Nature, Ocean, Water, Sea, Outdoors, Sea Waves, Human, People, Person, Soil, Sand, Person Skiing, Beach, Coast, Clothing, Swimwear, Bikini, Laughing, Face"
"youtubePuJ-TyhaC7s","Human, People, Person, Transportation, Boat, Logo, Trademark, Shipping Container, Watercraft, Electronics, Ferry, Airplane, Plant, Flora, Jar, Aircraft, Pottery, Nature, Loudspeaker, Speaker"
"youtubeQuXO1fjLiUU","Animal, Mammal, Wildlife, Tiger, Zebra"
"youtubeSyxMFBLsrhw","Human, Person, People, Pras, Silhouette, Stage, Overcoat, Clothing, Coat, Crowd, Speech, Audience, Microphone"
"youtubeT2yQ9xFshuc","Electronics, Paper, Logo, Trademark, Hardware, Computer Hardware, Table, Desk, Text, Furniture, Calculator, Handwriting, Electrical Device, Flora, Jar, Art, Ornament, Plant, Electrical Outlet, Screen"
"jwplayerXE33LgsE","Human, Person, People, Food, Dessert, Donut, Pastry, Person Eating, Bagel, Bread, Trademark, Logo, Blonde, Creme, Cream, Chocolate, Jenson Button, Eating, Mixer, Cookie"
"jwplayerY77oP0FO","People, Person, Human, Beverage, Drink, Lemonade, Food, Dog, Animal, TEXT_BOTTOM_RIGHT, TEXT_BOTTOM_LEFT, Dough, Glass, Pet, Butter, Bubble, TEXT_BOTTOM_CENTER, Plant, Flora, Tortellini"
"jwplayerYe7swHGB","Nature, Ocean, Water, Sea, Human, Person, People, Outdoors, Sea Waves, Sports, Sport, Surfing, TEXT_BOTTOM_CENTER, TEXT_BOTTOM_LEFT, Beach, Rainbow, Coast, Sky, Blackboard, Bridge"
"jwplayerZM6r6fQH","People, Person, Human, Food, Beard, Seafood, Person Eating, Dessert, French Montana, Sandwich, Logo, Trademark, Waffle, Plant, Flora, Meal, Cream, Creme, Supper, Turkey Dinner"
"jwplayerZRVBlzlx","Person, Human, People, Beverage, Drink, Glass, Alcohol, Plant, Flora, Trademark, Logo, Beer Glass, Beer, Jar, Cocktail, Pottery, Produce, Apple, Fruit, Food"
"jwplayerZTgr0Brt","People, Human, Person, TEXT_BOTTOM_LEFT, TEXT_TOP_LEFT, Poster, Flyer, Brochure, Paper, TEXT_BOTTOM_CENTER, Rick Tocchet, Logo, Trademark, Plumbing, Fire, Flame, Shirt, Plant, Shipping Container, Flora"
"jwplayerZyrbpozh","Dog, Animal, Pet, Pug, Mammal, Canine, People, Person, Human, French Bulldog, Bulldog, Sphere, Ball, Leisure Activities, Walking, Trademark, Logo, Stroller"
"jwplayeraCEJsKoS","Drink, Beverage, People, Person, Human, Lemonade, TEXT_BOTTOM_CENTER, TEXT_BOTTOM_LEFT, TEXT_TOP_LEFT, Bottle, Food, Dessert, Trademark, Logo, Song Yoon-ah, TEXT_BOTTOM_RIGHT, Juice, Flora, Plant, Cake"
"jwplayeraKBZvecJ","Astronomy, Universe, Space, Outer Space, Planet, Poster, Person, People, Human, Electronics, Camera, Eclipse, Moon, Night, Lunar Eclipse, Outdoors"
"jwplayerbsu1Lswc","Person, Human, People, Tin, Aluminium, Can, Brick, Fishing, Leisure Activities, Tad Kubler, Plant, Flora, Sphere, Airplane, Bench, Transportation, Vine, Field, Food, Egg"
"jwplayercXtM6kPe","People, Human, Person, TEXT_TOP_RIGHT, TEXT_BOTTOM_CENTER, TEXT_BOTTOM_LEFT, Animal, Leisure Activities, Tattoo, Ornament, Head, Meal, Food, Picnic, Flora, Vase, Jar, Potted Plant, Plant, Pottery"
"jwplayercrDwlAvi","People, Human, Person, Backyard, Brick, Flora, Plant, Gutter, Outdoors, Yard, Wood, Plywood, Field, Animal, Dog, Leisure Activities, Eskimo Dog, Walking, Canine, Pet"
"jwplayerd6wFiwrN","Human, Person, People, Flood, Nature, Bench, Sphere, Ball"
"jwplayereaY0Ej48","Human, Person, People, Animal, Dog, Pet, Chihuahua, Mammal, Canine, TEXT_TOP_RIGHT, TEXT_BOTTOM_CENTER, Spaniel, Papillon, Cocker Spaniel, Flora, Plant, Jar, TEXT_BOTTOM_RIGHT, Pottery, TEXT_BOTTOM_LEFT"
"jwplayerfn0FXhpt","Human, Person, People, TEXT_TOP_RIGHT, Animal, TEXT_BOTTOM_CENTER, Poster, TEXT_BOTTOM_LEFT, TEXT_BOTTOM_RIGHT, Logo, Trademark, Cat, Pet, Siamese, Flora, Plant, Jar, Pottery, Mammal, Suitcase"
"jwplayerhQPCMV2s","TEXT_BOTTOM_LEFT, Mouse, Trademark, Logo, Tripod, TEXT_BOTTOM_CENTER, TEXT_BOTTOM_RIGHT, People, Human, Person, Table, Desk, Furniture, TEXT_TOP_LEFT, Stencil, Projector, Flora, Jar, Plant, Potted Plant"
"jwplayerj5Ul2Cr5","People, Human, Person, Flora, Plant, Food, TEXT_BOTTOM_CENTER, TEXT_TOP_LEFT, Jar, Pottery, Potted Plant, Vase, TEXT_BOTTOM_LEFT, Bottle, Text, Menu, Beverage, Drink, TEXT_BOTTOM_RIGHT, Bread"
"jwplayerjfUAHvQy","Person, Human, People, Animal, Dog, Sphere, French Bulldog, Bulldog, Ball, Balloon, Pet, Trademark, Logo, Pointer"
"jwplayerjrimafjx","Human, Person, People, Poster, Michaëlla Krajicek, Sports, Sport, Mark Pellegrino, Nature, Mountain, Working Out, Exercise, Gym, Fitness, Shirt, Logo, Trademark, Alps, Outdoors, TEXT_BOTTOM_RIGHT"
"jwplayerkBYA9V3h","Person, Human, People, Animal, Skunk, Wildlife, Mammal, Redwood, Tree, Flora, Plant, Dirt Road, Gravel, Road, Ground, Asphalt, Tarmac, Logo, Soil"
"jwplayerkCam4OTl","Dog, Animal, Pet, Pug, Canine, Mammal, People, Human, Person, Electronics, Screen, TV, Monitor, Television, Clothing, Poncho, Cloak, Blanket, Couch, Furniture"
"jwplayerl83dV2d7","Human, Person, People, Poster, Charlie Heaton, Tomb, Animal, Husky, Dog, Pet, Maisie Williams, Mammal, Canine, Ethan Peck, Tombstone, Corridor, Anya Taylor-Joy, Electrical Device, Washer, Appliance"
"jwplayerlBdkKTuL","Animal, People, Person, Human, Dog, Pet, Collie, Mammal, Canine, Boston Bull, Bulldog, Cocker Spaniel, Spaniel, Chihuahua, Deer, Mud, Wildlife, Soil, Dan Harrington, Cow"
"jwplayerlEuOL0vx","Human, People, Person, TEXT_TOP_RIGHT, Animal, Mammal, Flora, Plant, Cow, TEXT_BOTTOM_CENTER, TEXT_BOTTOM_LEFT, Cattle, Asleep, Pottery, Jar, Dog, Logo, Trademark, Bulldog, Pet"
"jwplayerlSxrMEX4","People, Person, Human, Trademark, Logo, Plate, Food, Meal, Dish"
"jwplayerlz20LhBy","Ivan Santini, Human, People, Person, Animal, Dog, French Bulldog, Bulldog, Jar, Canine, Pet, Mammal, Furniture, Couch, Chair, Pottery, Vase, Motor Scooter, Vespa, Motorcycle"
"jwplayermO79tYtb","People, Human, Person, Poster, Paper, Flyer, Brochure, TEXT_TOP_RIGHT, TEXT_BOTTOM_LEFT, TEXT_BOTTOM_CENTER, Animal, Logo, Trademark, Torso, Swimwear, Clothing, Back, Sea Life, Fish, Manta Ray"
"jwplayermry6SkRn","Human, People, Person, Poster, Steve Stricker, Animal, Bird, Poultry, Fowl, Turkey Bird, Bhavesh Balchandani, Trademark, Logo"
"jwplayerngETwDlX","Person, Human, People, Poster, Logo, Trademark, Flora, Plant, Jar, Blonde, Aloe, Pottery, Vase, Potted Plant, Girl, Female, Gemstone, Ornament, Amethyst, Jewelry"
"jwplayeroLouNbtK","Dog, Animal, Person, People, Human, Bulldog, Boxer, Pet, Mammal, Canine, TEXT_TOP_RIGHT, TEXT_BOTTOM_CENTER, Poster, TEXT_BOTTOM_LEFT, Pointer, Labrador Retriever, Pug, Logo, Trademark, TEXT_BOTTOM_RIGHT"
"jwplayerpm1VhzmG","Human, People, Person, Water, TEXT_TOP_RIGHT, Sports, Sport, Animal, TEXT_BOTTOM_CENTER, TEXT_BOTTOM_LEFT, Diving, Diver, Logo, Trademark, Poster, Nature, Flyer, Brochure, Paper, Albatross"
"jwplayerqRHZCqNn","Bowl, People, Human, Person, Plant, Flora, Food, Fries, Nachos, Trademark, Logo, Hardwood, Wood, Vegetable, Produce, Carrot, Jar, Cucumber"
"jwplayerqzIgRa3M","Human, Person, People, Animal, Cat, Pet, Poster, Dog, Mammal, Eskimo Dog, Siamese, Canine, Flyer, Brochure, Paper, Hole, Bird, Cardinal"
"jwplayerrj1TwUbG","Human, People, Person, TEXT_TOP_RIGHT, Animal, Bird, TEXT_MIDDLE_RIGHT, Seagull, Poster, Pelican, Stork, TEXT_BOTTOM_RIGHT, TEXT_BOTTOM_LEFT, TEXT_BOTTOM_CENTER, Logo, Trademark"
"jwplayers1nfTPKU","Animal, Person, People, Human, Cat, Pet, Mammal, Blonde, Girl, Female, Manx, Woman, Siamese, TEXT_BOTTOM_CENTER, TEXT_BOTTOM_RIGHT, TEXT_BOTTOM_LEFT, TEXT_TOP_RIGHT, Logo, Trademark, Baby Waking Up"
"jwplayersFOOy4xJ","Human, People, Person, Barbara Tabita, Beanie, Cap, Clothing, Hat, Laura Ling, Paper, Poster, Brochure, Flyer, Douglas A. Melton, Automobile, Sedan, Car, Bar Counter, Pub, Transportation"
"jwplayersvoEOqf0","TEXT_TOP_RIGHT, Nature, TEXT_BOTTOM_LEFT, Ocean, Water, Sea, Coast, Beach, Human, Person, People, Outdoors, TEXT_MIDDLE_LEFT, Trademark, Logo, Brick, Landslide, TEXT_BOTTOM_CENTER, Animal, Sidewalk"
"jwplayertwPA0yOu","People, Person, Human, TEXT_TOP_RIGHT, TEXT_BOTTOM_CENTER, Bathroom, TEXT_BOTTOM_LEFT, TEXT_BOTTOM_RIGHT, Indoors, Interior Design, Hole, Toilet, Logo, Trademark, Ground, Cleaning, Room, Soil"
"jwplayeru7QbCVrs","People, Person, Human, Hardwood, Wood, Bowl, Logo, Trademark, Food, Jewelry, Ornament, Ring, Plate, Dish, Beverage, Meal, Dessert, Donut, Lemonade, Pastry"
"jwplayeruKZSFyO6","Person, People, Human, Animal, Reptile, Tortoise, Turtle, Sea Life, Plant, Flora, Trademark, Logo, Hemp, Asphalt, Tarmac, Flower, Jar, Blossom, Pond Lily, Lily"
"jwplayeruO1KAA3j","Human, People, Person, Person Drinking, Jar, Pottery, Plant, Flora, Nature, Tornado, Storm, Transportation, Ferry, Boat, Weather, Bus, Automobile, Vehicle, Car, Watercraft"
"jwplayervQgAiSvc","Person, Human, People, Celebrating, Flora, Plant, Jar, Pottery, Person Drinking, Leisure Activities, Potted Plant, Vase, Performer, Musical, Music, Beard, Clothing, Coat, Overcoat, Skin"
"jwplayeryJtc2Ivk","TEXT_TOP_RIGHT, Logo, Trademark, Human, Person, People, Snow, TEXT_BOTTOM_LEFT, TEXT_BOTTOM_RIGHT, Animal, Dog, Heart, Beagle, Hound, Pet, Winter, Snowman, Canine, Mammal, Outdoors"
"youtubelj3iNxZ8Dww","People, Human, Girl, Blonde, Female, Person, Woman, TEXT_BOTTOM_RIGHT, TEXT_BOTTOM_LEFT, TEXT_BOTTOM_CENTER, Stage, Crowd, Speech, Audience"
"youtubem63me5Yv1GI","People, Human, Person, Logo, Trademark, Plant, Flora, Tree, Back, Sewing, Tree Trunk, Lumber, Wood, Bottle, Paper, Birch, Oak, Transportation, Vase, Potted Plant"
"youtubemPRy1B4t5YA","Person, People, Human, Joe Jonas, Plant, Flora, Diplo, Riz Ahmed, Clothing, Swimwear, Charlie Puth, Brick, Jar, Virginia Gardner, Tattoo, Ornament, Vance Joy, Pottery, Jack Antonoff, Josh Ostrovsky"
"youtubemTAbj8aRVvg","Astronomy, Universe, Space, Outer Space, People, Person, Human, Fire, Flame, Moon, Night, Logo, Trademark, Outdoors, Launch, Candle, Gear, Spoke, Wheel, X-Ray"
"youtubemaMm33nJXoc","Human, People, Person, Beard, Animal, Dog, Pet, Terrier, Canine, Mammal, Poodle, Trash, Poster, Interior Design, Indoors, Library, Furniture, Book, Bookcase, Logo"
"youtubemg8-_4ZfLpY","Human, Person, People, Clothing, Overcoat, Coat, Suit, Soil, Lester Holt, Transportation, Outdoors, Sand, Vehicle, Riding Bicycle, Shirt, Bike, Bicycle, Sammy Kershaw, Billboard, Constriction Crane"
"youtubemqVKR9OnqqA","People, Person, Human, Marcel Boekhoorn, Richard LaGravenese, Crowd, Speech, Audience, Shirt, John McCutcheon, Clothing, Collage, Poster"
"youtuben6P0SitRwy8","People, Person, Human, Crucifix, Emblem, Premiere, Plant, Flora, Jar, Pottery, White Board, Silhouette, Bench, Red Carpet, Red Carpet Premiere, Potted Plant, Vase, Animal, Clothing, Art"
"youtubeo-5UEq32-wc","Astronomy, Space, Universe, Outer Space, People, Person, Human, Smoke, Animal, Sport, Sports, Swimming, Water, Sphere, Corridor, Lab, Pollution, Clinic, Operating Theatre, Hospital"
"youtubeo7tXjDLN6y0","Transportation, Harbor, Port, Waterfront, Vehicle, Submarine"
"youtubeoTFzIq0QmAg","Human, Person, People, El Rubius, Nick Simmons, Poster, Stage, Collage, Couch, Furniture, Simon Bird, Flyer, Paper, Brochure, Shirt, Clothing, Kumar Sangakkara, Crowd, Speech, Audience"
"youtubepA8djdsT2R4","Human, Person, People, Dancing, Poster, Collage, Adrián, Armor, Flora, Plant, Clothing, Building, Stage, Tree, Birch, Art, Swimwear, Pirate, Jar, Animal"
"youtubepBYTnlP4yYs","Human, Person, People, Transportation, Vehicle, Automobile, Car, Driving, Airplane, Aircraft, Suitcase, Len Kasper, Car Mirror, Mirror, Logo, Trademark, TEXT_BOTTOM_LEFT, Luggage, Clothing, Toby Emmerich"
"youtubepPDCL5wXiRw","Person, Human, Trademark, Logo, Brochure, Flyer, Poster, Paper, People, Stage, Plant, Flora, Pottery, Jar, Figurine, Nature, Transportation, Beach, Map, Atlas"
"youtubepVrZyUwMcwg","People, Person, Human, Jar, Flora, Plant, Pottery, Potted Plant, Vase, Blonde, Bedroom, Indoors, Interior Design, Tub, Bathtub, Electrical Device, Appliance, Oven, Suitcase, Female"
"youtubeqZaxqMyP9tU","TEXT_MIDDLE_RIGHT, TEXT_BOTTOM_CENTER, TEXT_MIDDLE_LEFT, Trademark, Logo"
"youtubeqsWJYYKU5so","Sandwich, Food, Cup, Person, People, Human, Toaster, Appliance, Electrical Device, TEXT_TOP_RIGHT"
"youtuberUpWDHv3Ov0","Automobile, Car, Transportation, Parking Lot, Parking, Corridor, Person, People, Human, Flooring, Vehicle, Windshield, Convertible, Lighting"
"youtuberaNbeyA7YHE","Person, Human, People, Webpage, File, Audience, Speech, Crowd, Ct Scan, X-Ray, TEXT_MIDDLE_CENTER, TEXT_MIDDLE_LEFT, TEXT_TOP_LEFT, Studio, Text, Architecture, Skylight, Window, Building, Stage"
"youtuberjPUq4Hs5UM","Transportation, Automobile, Car, Vehicle, Brochure, Poster, Flyer, Paper, Billboard, Coupe, Sports Car, TEXT_MIDDLE_CENTER, TEXT_TOP_CENTER, Road, Wheel, Car Wheel, Gravel, Dirt Road, Text, Spoke"
"youtubesRhTeaa_B98","Person, People, Human, Poster, Brochure, Flyer, Paper, TEXT_MIDDLE_CENTER, Scoreboard, Billboard, Bottle, Musical, Performer, Leisure Activities, Music, Person Eating, Building, Column, Pillar, Architecture"
"youtubeshQW5kliSc0","Electronics, Book, Person, Human, People, Phone, Laptop, Computer, Cell Phone, Mobile Phone, TV, Television, Screen, Monitor, Hardware, Pc, Tablet Computer, Text, Arm, Automobile"
"youtubetARtQkWdZSM","Space, Astronomy, Universe, Outer Space, Moon, Night, Outdoors, Text, Word, Calendar, Eclipse, People, Person, Human, Lunar Eclipse, Planet, Full Moon, Trademark, Logo, Sphere"
"youtubetR8TjNqi42Y","Person, Human, People, Brick, Building, Urban, Trademark, Logo, High Rise, City, Town, Apartment Building, Rocket, Missile, Launch, Crowd, Pole"
"youtubetvTRZJ-4EyI","People, Human, Person, Kendrick Lamar, Lighting, Semyon Slepakov, Clothing, Cloak, Word, Antenna, Electrical Device, Swimwear, Jiang Yuyuan, Flora, Jar, Plant, Spotlight, LED, Pottery, Potted Plant"
