"video_id","feature_names","title","description","category","duration","path","topics"
"facebook10155352146938387","Poster, Human, Weather, Transportation, Cap, Automobile, Flora, Outer Space, Plan, Text, Person, Hat, Awning, Accessories, Van, People, Car, Vehicle, Hospital, Swimming Cap, Cumulus, Blizzard, Science, News Story, Swimwear, Pollution, Building, Web Series, 61-90 seconds, Oak, Rv, Space, Storm, Art, Astronomy, Glasses, Clothing, Billboard, Nature, Winter, Tornado, Universe, Sedan, 1 average shot changes per 10 seconds, Hurricane, Tree, 0 shot changes first 10 seconds, Trademark, Paper, Cloud, Canopy, Weather, Social Trending, Sky, Logo, Flyer, Brochure, Informational, Word, Plant, Diagram, Clinic, 1-3 shot changes first 30 seconds, Sculpture, Snow","What Is The Difference Among Hurricane Categories?","Hurricane Irmas category could switch again as it hits Florida.","NEWS",87.593,"/SeekerMedia/videos/10155352146938387/",
"facebook10155897215583387","Transportation, Poster, Human, Car Show, Automobile, 1 - 3 The Least Words On Screen At Any One Time - First 10 Seconds, Rainforest, Fence, Bicycle, Flora, Text, Person, Bike, Fitness, Coffee Table, People, Microphone, Car, Abies, Airplane, Vehicle, Sewer, Vegetation, Robot, Furniture, Motocross, Mixer, 2 - 3 Words Per Second - First 10 Seconds, Table, Pole, Hospital, TEXT_TOP_LEFT, Planter, Land, Forest, Building, TEXT_BOTTOM_RIGHT, 61-90 seconds, Working Out, Weapon, Outdoors, Flying, Park, Motorcycle, TEXT_BOTTOM_LEFT, Pottery, Ivy, Hole, Nature, 10-12 shot changes first 30 seconds, Fir, Trail, Operating Theatre, Blender, Dinghy, TEXT_MIDDLE_LEFT, Path, Conifer, Engine, 20 - 25 Percent Of Screen Width - First 10 Seconds, 5 - 10 Percent of Screen Height - First 10 Seconds, 20 - 25 Percent Of Screen Width - First 10 Seconds, Sport, Shop, Jar, Atv, Tree, Soil, Bush, TEXT_MIDDLE_CENTER, TEXT_BOTTOM_CENTER, 26 - 30 Words On Screen - First 10 Seconds, Trademark, Paper, 2 average shot changes per 10 seconds, Sports, Logo, Herbs, Gym, Flyer, Exercise, Brochure, Boat, 1 shot changes first 10 seconds, Word, Plant, Vase, Weed, Clinic, Ground, 1 Second On Screen, Stencil, Hedge, Redwood, Potted Plant, Biplane","This Drone Has A Robotic Arm","This drone has a long, retractable arm that was inspired by origami.","NEWS",79.977,"/SeekerMedia/videos/10155897215583387/",
"facebook10156295820510891","Sun Hat, Trolley, Lavender, Lilac, Transportation, Human, Poster, Leisure Activities, Electrical Device, Beard, Automobile, Rainforest, Lantern, Kid, Riding Bicycle, Milkshake, Flora, Dance, Ferry, Coil, Glass, Gardening, Geranium, Fence, Ct Scan, Jack Clisby, Ștefan Bănică Sr., Asphalt, Lighting, Bicycle, 10 - 15 Percent Of Screen Width - First 10 Seconds, Scaffolding, Red Sky, Promontory, Temple, Crowd, Sea Waves, Pedestrian, Ocean, Beer Bottle, Arched, Train, Urban, Sidewalk, Text, Pond, Person, Hardware, Hat, Coffee Table, Awning, Bike, Sticker, People, Rubble, Blossom, Cliff, Car, Alcohol, Aerial View, Worship, Vehicle, Vegetation, Furniture, Drink, Baby, Adventure, TEXT_MIDDLE_RIGHT, Pagoda, 2 - 3 Words Per Second - First 10 Seconds, 6 shot changes first 10 seconds, Canal, Table, Sparrow, Streetcar, Cumulus, Landscape, Back, Arena, TEXT_TOP_LEFT, Cherry Blossom, Appliance, 13 - 15 The Most Words On Screen At Any One Time -  First 10 Seconds, Swimwear, Villa, Waterfront, Pollution, Planter, Jewelry, Flower, Female, Ice, Game, Building, Forest, Tarmac, Town, Sunrise, Sunlight, Outdoors, Rowboat, Vine, Lamp, Fishing, Construction, Electronics, City, X-Ray, Shipping Container, Juice, Cove, Drinking, Balcony, Bling, TEXT_BOTTOM_LEFT, Art, Parade, Ivy, Pottery, Pavement, Glasses, Girl, Brick, Clothing, Billboard, Bridge, Betsie Larkin, Arctic, Yew, 4 - 6 The Least Words On Screen At Any One Time - First 10 Seconds, Oven, Nature, Milk, Dancing, Entertainment Center, Hole, Child, Jackeline Rentería, Arch, Winter, 10-12 shot changes first 30 seconds, Tango, Water, Shrine, Figurine, Dinghy, Bird, Beach, Amusement Park, Violet, Goblet, Poncho, Moss, Library, Conifer, Beer, Abid Sher Ali, Cable Car, Animal, Fort, 5 - 10 Percent of Screen Height - First 10 Seconds, Ship, Surfing, Pollen, Rotor, Shop, Plywood, Jar, Downtown, Dawn, Sport, Ampersand, Tree, House, Soil, Red Wine, Spiral, Housing, Grove, Blonde, Bush, TEXT_BOTTOM_CENTER, TEXT_MIDDLE_CENTER, 26 - 30 Words On Screen - First 10 Seconds, Trademark, Tram, Canopy, Label, Paper, Domino, Cyclist, Dairy, Cave, Cloud, Dog, Architecture, 2 average shot changes per 10 seconds, Wine, Sky, Sports, Sea, Logo, Skyscraper, Pot, Roller Coaster, Gazebo, Garden, Dance Pose, Herbs, Dusk, Boat, Flyer, Castle, Brochure, Alphabet, Sunset, Vase, Scenery, Plant, Word, Computer Hardware, Coast, Beverage, Ground, Vessel, 4-5 minutes, 1 Second On Screen, Watercraft, Sculpture, Snow, Gliding, Monastery, Potted Plant, Ornament, High Rise, Hedge, Coaster, Cloak, Bottle","Free Thrillist: San Francisco","Free things you can do for every day of the week in San Francisco. >> thrl.st/2FPpZY4","NEWS",252.435,"/thrillisttravel/videos/10156295820510891/",
"facebook10155928467018387","4-6 shot changes first 30 seconds, Poster, Transportation, Tripod, Human, Electrical Device, Leisure Activities, Automobile, 1 - 3 The Least Words On Screen At Any One Time - First 10 Seconds, 25 - 30 Percent Of Screen Width - First 10 Seconds, 25 - 30 Percent Of Screen Width - First 10 Seconds, Studio, Lighting, Conference Room, Coil, Adapter, Text, Sports Car, Plug, Person, Brewery, People, Meeting Room, Car, Vehicle, Robot, Furniture, Connector, TEXT_MIDDLE_RIGHT, Adventure, 6 Average Words On Screen, TEXT_TOP_LEFT, Column, Building, Electronics, TEXT_BOTTOM_LEFT, 16 - 20 Words On Screen - First 10 Seconds, Home Theater, Pillar, Entertainment Center, Water, Lab, Toy, Machine, Formula One, TEXT_MIDDLE_LEFT, 31-60 seconds, Race Car, Factory, Engine, 1 - 2 Words Per Second - First 10 Seconds, 5 - 10 Percent of Screen Height - First 10 Seconds, Office, Sport, Rotor, Spiral, Generator, TEXT_MIDDLE_CENTER, TEXT_BOTTOM_CENTER, Trademark, Paper, Architecture, Lathe, 2 average shot changes per 10 seconds, Logo, Sports, Flyer, Brochure, Word, 1 shot changes first 10 seconds, Inflatable, 1 Second On Screen, Stencil, Corridor","Meet The Four-Legged Robot That Roller Skates","This roller skating robot can call its own elevator, climb stairs, and navigate hazardous terrain.","NEWS",52.777,"/SeekerMedia/videos/10155928467018387/",
"facebook10156123227620891","Windshield, Transportation, Human, Motor Scooter, Poster, Automobile, Bicycle, Asphalt, Branded Content, Interesting, Intersection, Crash Helmet, Driving, Freeway, BMW Refueling While Setting World Record Drift, Sports Car, Person, Bike, Courageous, Authentic, Car Refuels While Drifting, Sedan, Snowboarding, Suv, People, Car, Shareable, Airplane, Blue Automobile, Car Refuels While Drifting World Record, Vehicle, Tire, Sidecar, Stimulating, BMW, Text-on-Screen, 6 average shot changes per 10 seconds, Parking Lot, Hospital, Back, Dramatic, Close-up, 19-21 shot changes first 30 seconds, Tarmac, Engaging, Motorcycle, Road, Glasses, Jaguar Car, Exciting, Coupe, Effective, Original, Parking, Formula One, Sedan, Dinghy, White text, Live Action, Race Car, Thrilling, Automotive, Sport, Emotional, Entertaining, Feel-Good, Multi-Segment, Black Automobile, Hardhat, Aircraft, Instrumental, Vespa, Paper, Advertisement, Inspiring, Overhead shot, 91-120 seconds, Brochure, Sports, Boat, Jazz, Flyer, Helmet, Clinic, Sedan, Snow, Arts & Entertainment, White text on red backdrop","Car Refuels While Drifting","BMW refueled this car in the middle of an 8-hour drift.","NEWS",98.985,"/Thrillist/videos/10156123227620891/",
"facebook1295350183859874","4-6 shot changes first 30 seconds, Poster, Home Decor, Transportation, Half Track, Jeep, Karmen Pedaru, Automobile, Human, Glass, Isaiah Rashad, Person, Kissing, Truck, People, Car, Military Uniform, Back, Field, Kiss, Blanket, Team, Military, Army, Sunglasses, Goggles, Glasses, Soldier, 31-60 seconds, Felicia Pearson, Animal, Head, Paper, Trademark, Logo, Ear, Flyer, Make Out, Brochure, 1 shot changes first 10 seconds, Word, 3 average shot changes per 10 seconds","This Zombie Movie Focuses On The Kids","This new zombie movie focuses on kids — and it’s pretty f*cking gruesome.","NEWS",43.091,"/thrillistentertainment/videos/1295350183859874/",
"facebook10155571787805891","4-6 shot changes first 30 seconds, Pitcher, Poster, Transportation, Human, Automobile, Cd Player, Lighting, File Folder, Ferry, Coke, Branded Content, License Plate, Jersey, Doctor, Text, Person, Pharmacy, Jug, Awning, Van, People, Car, Aitor Karanka, International, Hospital, Back, Compilation/Clips, 2-3 minutes, Tin, File Binder, Water Jug, T-Shirt, Shorts, Electronics, Calendar, Health & Fitness, Phone, Art, Balcony, Finger, Vehicle, Drink, Furniture, Bookcase, Sexuality, Deodorant, Can, Shop, Dress Shirt, Aluminium, Ampersand, 2 average shot changes per 10 seconds, Monument, Brochure, Boat, Alphabet, Flyer, Shirt, Michael McIntyre, Carton, 2 shot changes first 10 seconds, Cosmetics, Shelf, Paper, Canopy, Word, License, Clinic, Beverage, Highlight, Sculpture","The Condom King of Paris","Next time you fall in love in the City of Light, this guys got you covered.","NEWS",131.902,"/thrillisttravel/videos/10155571787805891/",
"facebook10156229793030891","4-6 shot changes first 30 seconds, Transportation, Human, Poster, Automobile, 1 - 3 The Least Words On Screen At Any One Time - First 10 Seconds, Ankle, Kid, Handrail, Face, 10 - 15 Percent Of Screen Width - First 10 Seconds, 0 - 5 Percent of Screen Height - First 10 Seconds, Smile, Crowd, Driving, Jim Carrey, Shayne Lamas, Arched, 3 - 4 Words Per Second - First 10 Seconds, Smoke, Person, Kissing, People, Car, Asleep, 3-4 minutes, TEXT_TOP_LEFT, 13 - 15 The Most Words On Screen At Any One Time -  First 10 Seconds, Swimwear, Female, Couch, Convertible, TEXT_BOTTOM_RIGHT, Sunglasses, Glasses, Girl, Clothing, Billboard, Aisle, Vault Ceiling, Kiss, Lamp, Apparel, Coat, Andrew Ng, TEXT_BOTTOM_LEFT, Banister, Arch, Child, 31 + Words On Screen - First 10 Seconds, Vehicle, Furniture, Jason Woliner, Baby, Meg Mallon, Necktie, Graduation, Lampshade, Underwear, Dominik Graf, Inés Sainz, Ximena Rincón, Chair, TEXT_MIDDLE_LEFT, 1 average shot changes per 10 seconds, Woman, People Laughing, Tie, Portrait, Overcoat, Dress Shirt, Logo, Tuxedo, Flyer, Brochure, Audience, Shirt, Speech, Head, Ron Perlman, Blonde, Chris Tucker, TEXT_BOTTOM_CENTER, TEXT_MIDDLE_CENTER, Bill Hader, Jill Clayburgh, Suit, Bikini, Vigil, Trademark, Indoors, Paper, Rory Keenan, Bow Tie, Jackie Chan, Bleona Qereti, 1 shot changes first 10 seconds, Word, Bench, 1 Second On Screen","The Best Movie Bloopers","Here are some of the best movie bloopers of all time.  >> thrl.st/2Ce8EXk","NEWS",188.649,"/thrillistentertainment/videos/10156229793030891/",
"facebook10155990117380891","Weather, Transportation, Human, Automobile, Kid, Ferry, Arched, Person, Text, People, Pier, Cruise Ship, Flood, Car, Waterfront, Swimwear, Food, Building, Glasses, Goggles, Clothing, Lamp, Seafood, Coho, Hair, Ocean Liner, Child, Finger, Nature, Arch, Fog, Baby, Lampshade, Dinghy, Ship, 91-120 seconds, Logo, Boat, Head, 2 shot changes first 10 seconds, Fish, Vojtěch Filip, Animal, Trademark, Dock, Bikini, Architecture, Word, Braid, 3 average shot changes per 10 seconds, Watercraft, Vessel","U.S. of Awesome: Biloxi Shrimp Co.","Follow these shrimp from sea to table on this Mississippi boat tour.","NEWS",112.233,"/Thrillist/videos/10155990117380891/",
"facebook10156135085985891","Transportation, Poster, Human, Electrical Device, Automobile, Handrail, Fence, Flora, Omar Cook, Branded Content, Product, Ruins, Pedestrian, Arched, Pierre Lapointe, Sports Car, Text, Urban, Person, Spaniel, Canine, People, Fern, Collage, Car, Aerial View, Pet, Landscape, Canal, Back, 2-3 minutes, Voiceover - Female, Tin, Hound, Pollution, Building, Pottery, Countryside, Market, Nail, Manicure, Billboard, Glasses, Bridge, Handwriting, Electronics, Outdoors, Deck, Calendar, Rock, Tugboat, Bernard Cazeneuve, Art, Beverages, Nature, Cocker Spaniel, Cup, Banister, Arch, 4 shot changes first 10 seconds, Vegetation, Switch, Vehicle, Laptop, Text-on-Screen, 10-12 shot changes first 30 seconds, Water, Formula One, Mammal, Hovercraft, Dinghy, Can, Nadège Lacroix, Food & Drink, Live Action, Jar, Aluminium, A list of facts about the brand LaCroix, Logo, Flyer, Castle, Boat, Brochure, Tree, Tomb, Porch, Beagle, Bush, Instrumental, Race Car, Moss, Convention Center, carbonated drinks, Animal, Architecture, Trademark, Dog, Georg Gänswein, Angelo Comastri, Paper, Terrier, Scenery, Vase, Word, Plant, Artur Rasizade, Calligraphy, Slow, 3 average shot changes per 10 seconds, Vessel, Potted Plant, Supermarket, Watercraft, Hedge, White text on red backdrop, canned drinks, Bottle","Things You Didnt Know About LaCroix","Everything you need to know about your favorite sparkling water. >> thrl.st/2neWTGP","NEWS",157.289,"/Thrillist/videos/10156135085985891/",
"facebook10156245696625891","15 - 20 Percent Of Screen Width - First 10 Seconds, Human, Poster, Transportation, Automobile, Innovation, Innovation, 1 - 3 The Least Words On Screen At Any One Time - First 10 Seconds, Handrail, Ct Scan, Fence, Promotional, 3 shot changes first 10 seconds, Steeple, Ruins, Wall, Jersey, Text, Sports Car, Urban, Spire, Person, People, Car, Airplane, Table, Entrepreneurship, Pool, International, International, Compilation/Clips, TEXT_TOP_LEFT, Waterfront, River, Convertible, Column, Building, Time-Lapse, Glider, 61-90 seconds, T-Shirt, Swimming Pool, Town, City, Electronics, X-Ray, TEXT_BOTTOM_LEFT, Sideboard, Park, Art, Sliding Door, Pillar, Nature, Coupe, Entertainment Center, Banister, Tower, Vehicle, Pagoda, Furniture, Text-on-Screen, 11 - 15 Words on Screen - First 10 Seconds, Water, Greeting Card, 1 - 2 Words Per Second - First 10 Seconds, 5 - 10 Percent of Screen Height - First 10 Seconds, Office, Stage, Hotel, Multi-Segment, Real Estate, Retro, Apartments, 4 - 6 The Most Words On Screen At Any One Time - First 10 Seconds, 2 average shot changes per 10 seconds, Skyscraper, Logo, Flyer, Brochure, Housing, Shirt, Envelope, Projection Screen, Car Dealership, TEXT_BOTTOM_CENTER, Yacht, Door, Trademark, Statue, Screen, Paper, Indoors, Architecture, 4 Average Words On Screen, Word, Resort, Harbor, Bench, Architects, 2 Seconds On Screen, Watercraft, Vessel, Hedge, Sculpture, Port, High Rise, Mail, CGI : Computer Generated Image, Arts & Entertainment","Rotating Skyscraper","This is the worlds first shape-shifting skyscraper.","NEWS",85.459,"/thrillisttravel/videos/10156245696625891/",
"facebook731292427059075","Poster, Transportation, Human, Automobile, Silhouette, Kid, Flora, Face, Surgeon, Jersey, Driving, Doctor, Person, Fred Melamed, People, Car, Table, Back, Female, 22-24 shot changes first 30 seconds, 22-24 shot changes first 30 seconds, Pottery, Clothing, Girl, Brick, T-Shirt, Art, 8+ average shot changes per 10 seconds, Child, Vehicle, Baby, Dungeon, Psarantonis, Paulo Gonzo, Jar, Portrait, Dress Shirt, Flyer, Brochure, Shirt, Head, Blonde, Vince Vaughn, Bouli Lanners, Paper, Word, Vase, Plant, Sculpture, Potted Plant, Jennifer Carpenter","Brawl in Cell Block 99","Instead of crashing weddings, Vince Vaughn is crashing skulls.","NEWS",90.409,"/thrillistentertainment/videos/731292427059075/",
"facebook1492599117468312","Transportation, Poster, Human, Car Show, Automobile, Person, People, Car, Airplane, Warplane, Bomber, Glasses, Clothing, Billboard, Rodent, Magazine, Coat, 4 shot changes first 10 seconds, Squirrel, Vehicle, 10-12 shot changes first 30 seconds, Graduation, Mammal, Sport, Overcoat, Dress Shirt, Sports, Make Out, Flyer, Brochure, Shirt, Head, 31-60 seconds, Animal, Suit, Paper, Word, 3 average shot changes per 10 seconds","Ryan Gosling Might Be The New Willy Wonka","Willy Wonka is getting a prequel, and Ryan Gosling might play the lead. (via NowThis Entertainment)","NEWS",57.577,"/thrillistentertainment/videos/1492599117468312/",
"facebook10156242982785891","15 - 20 Percent Of Screen Width - First 10 Seconds, Poster, Transportation, Automobile, Human, 1 - 3 The Least Words On Screen At Any One Time - First 10 Seconds, Ct Scan, Handrail, Fence, 3 shot changes first 10 seconds, Steeple, Wall, Ruins, Jersey, Sports Car, Spire, Urban, Person, Text, People, Car, Airplane, Table, Pool, TEXT_TOP_LEFT, Waterfront, Glider, Convertible, Column, River, Building, 61-90 seconds, Town, Swimming Pool, T-Shirt, Electronics, City, X-Ray, Park, Sideboard, Art, TEXT_BOTTOM_LEFT, Pillar, Sliding Door, Coupe, Nature, Entertainment Center, Banister, 11 - 15 Words on Screen - First 10 Seconds, Water, Greeting Card, Vehicle, Tower, Furniture, Pagoda, 5 - 10 Percent of Screen Height - First 10 Seconds, 1 - 2 Words Per Second - First 10 Seconds, Stage, Office, Hotel, 2 average shot changes per 10 seconds, 4 - 6 The Most Words On Screen At Any One Time - First 10 Seconds, Logo, Skyscraper, Flyer, Brochure, Projection Screen, Housing, Shirt, Envelope, TEXT_BOTTOM_CENTER, Car Dealership, Yacht, Door, Statue, Paper, Screen, Trademark, Indoors, Architecture, 4 Average Words On Screen, Word, Resort, Bench, Harbor, 2 Seconds On Screen, Vessel, Sculpture, Port, Watercraft, Hedge, Mail, High Rise","Rotating Skyscraper","This is the worlds first shape-shifting skyscraper.","NEWS",85.459,"/Thrillist/videos/10156242982785891/",
